Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
Parallel External Sorting of ASCII Records Using Learned Models,https://arxiv.org/abs/2305.05671,2023.0,3,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
"Libra: A space-efficient, high-performance inline deduplication for emerging hybrid storage system",https://ieeexplore.ieee.org/abstract/document/10491880/,2023.0,1,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
ZTBP: eBPF-Driven Analysis for Improved Random Read Performance in ZNS Devices via DB Clustering,https://ieeexplore.ieee.org/abstract/document/10628420/,2024.0,0,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
"A survey of LSM-Tree based Indexes, Data Systems and KV-stores",https://ieeexplore.ieee.org/abstract/document/10482249/,2024.0,1,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
APCache: An Adaptive Postings Cache in Heterogeneous Memory for Storage-Resident Search Indices,https://shbakram.github.io/assets/papers/honors-thesis-anson.pdf,2025.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Frozenhot cache: Rethinking cache management for modern hardware,https://dl.acm.org/doi/abs/10.1145/3552326.3587446,2023.0,19,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
SCIPIS: Scalable and concurrent persistent indexing and search in high-end computing systems,https://www.sciencedirect.com/science/article/pii/S074373152400042X,2024.0,1,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Limon: A Scalable and Stable Key-Value Engine for Fast NVMe Devices,https://ieeexplore.ieee.org/abstract/document/10145832/,2023.0,2,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
PHPRX: An Efficient Hash Table for Persistent Memory,https://dl.acm.org/doi/abs/10.1145/3409964.3461820,2021.0,2,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
Performance and protection in the ZoFS user-space NVM file system,https://dl.acm.org/doi/abs/10.1145/3341301.3359637,2019.0,136,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
{PIMLex}: A {High-Performance} Learned Index with {Processing-in-Memory},https://www.usenix.org/conference/fast25/presentation/cui,2025.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
NVMSorting: Efficient Sorting on Non-Volatile Memory.,https://ksiresearch.org/seke/seke21paper/paper141.pdf,2021.0,3,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
LeanStore: A High-Performance Storage Engine for NVMe SSDs,https://dl.acm.org/doi/abs/10.14778/3685800.3685915,2024.0,2,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Blaze: Fast graph processing on fast SSDs,https://ieeexplore.ieee.org/abstract/document/10046050/,2022.0,9,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
A Data Optimizer for Region-Aware Self-describing Files in Scientific Computing,https://dl.acm.org/doi/abs/10.1145/3698038.3698526,2024.0,1,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
HeterMM: applying in-DRAM index to heterogeneous memory-based key-value stores,https://link.springer.com/article/10.1007/s11704-024-3713-0,2024.0,1,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
JIT happens: Transactional Graph Processing in Persistent Memory meets Just-In-Time Compilation.,https://www.academia.edu/download/80795384/p67.pdf,2021.0,18,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
P-massive: a real-time search engine for a multi-terabyte mass spectrometry database,https://ieeexplore.ieee.org/abstract/document/10046108/,2022.0,8,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
Optimizing the performance of consistency-aware deduplication using persistent memory,https://ieeexplore.ieee.org/abstract/document/10375769/,2023.0,3,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Fogcached: a DRAM/NVMM hybrid KVS server for edge computing,https://search.ieice.org/bin/summary.php?id=e104-d_12_2089,2021.0,1,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
"Poseidon: Safe, fast and scalable persistent memory allocator",https://dl.acm.org/doi/abs/10.1145/3423211.3425671,2020.0,29,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Metall: A persistent memory allocator for data-centric analytics,https://www.sciencedirect.com/science/article/pii/S0167819122000114,2022.0,14,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
Space-efficient and high-performance inline deduplication for emerging hybrid storage system with Libra+,https://www.sciencedirect.com/science/article/pii/S1383762124000742,2024.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Accelerating mono and multi-column selection predicates in modern main-memory database systems,https://repo.bibliothek.uni-halle.de/handle/1981185920/14079,2019.0,4,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
PetaKV: building efficient key-value store for file system metadata on persistent memory,https://ieeexplore.ieee.org/abstract/document/9999527/,2022.0,4,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
"Exploiting Flat Namespace to Improve File System Metadata Performance on Ultra-Fast, Byte-Addressable NVMs",https://dl.acm.org/doi/abs/10.1145/3620673,2024.0,1,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
Enabling low tail latency on multicore key-value stores,https://dl.acm.org/doi/abs/10.14778/3384345.3384356,2020.0,39,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
PMEH: A Parallel and Write-Optimized Extendible Hashing for Persistent Memory,https://ieeexplore.ieee.org/abstract/document/10111079/,2023.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
HashTag: Fast Lookup in a Persistent Memory File System,https://ieeexplore.ieee.org/abstract/document/9926368/,2022.0,0,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
Workload-aware log-structured merge key-value store for nvm-ssd hybrid storage,https://ieeexplore.ieee.org/abstract/document/10184519/,2023.0,12,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Maximizing persistent memory bandwidth utilization for OLAP workloads,https://dl.acm.org/doi/abs/10.1145/3448016.3457292,2021.0,73,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
ReoFS: A Read-Efficient and Write-Optimized File System for Persistent Memory,https://ieeexplore.ieee.org/abstract/document/9376188/,2020.0,0,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
BPF for storage: an exokernel-inspired approach,https://arxiv.org/abs/2102.12922,2021.0,7,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
TieredHM: Hotspot-Optimized Hash Indexing for Memory-Semantic SSD-Based Hybrid Memory,https://ieeexplore.ieee.org/abstract/document/10400899/,2024.0,2,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
KDB: A Persistent Key-Value Data Store with Batch Updates and Snapshots,https://dl.acm.org/doi/pdf/10.1145/3704440.3704790,2024.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
Revisiting log-structured merging for kv stores in hybrid memory systems,https://dl.acm.org/doi/abs/10.1145/3575693.3575715,2023.0,17,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
HTStore: A High-Performance Mixed Index Based Key-Value Store for Update-Intensive Workloads,https://link.springer.com/chapter/10.1007/978-981-97-2387-4_34,2023.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
LodgeTree: A Last-Level Distributed and Surrogate Buffer Tree for Non-Volatile Memories,https://ranger.uta.edu/~jiang/publication/Conferences/2024/MSST24(LodgeTree).pdf,,0,"""Optane"" ""Index+Structure""",No,not duplicate,,,
비휘발성 메모리 인덱스 성능 분석,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09874718,2020.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
LOFT: A Lock-free and Adaptive Learned Index with High Scalability for Dynamic Workloads,https://dl.acm.org/doi/abs/10.1145/3689031.3717458,2025.0,0,"""Optane"" ""Index+Structure""",Yes,not duplicate,,,
An Efficient Bucket Logging for Persistent Memory,https://link.springer.com/chapter/10.1007/978-3-030-85896-4_13,2021.0,0,"""Optane"" ""Index+Structure""",Yes,duplicate,,,
Storage Technology Current Trends-Optane and It's Future Implications,https://ieeexplore.ieee.org/abstract/document/8978386/,2019.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Exploiting intel optane persistent memory for full text search,https://dl.acm.org/doi/abs/10.1145/3459898.3463906,2021.0,14,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
NVM in Data Storage: A Post-Optane Future,https://dl.acm.org/doi/abs/10.1145/3731454,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
TEngine: A Native Distributed Table Storage Engine,https://ieeexplore.ieee.org/abstract/document/10597698/,2024.0,2,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Extending Memory Capacity in Modern Consumer Systems With Emerging Non-Volatile Memory: Experimental Analysis and Characterization Using the Intel Optane …,https://ieeexplore.ieee.org/abstract/document/10258271/,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A performance study of optane persistent memory: from storage data structures' perspective,https://link.springer.com/article/10.1007/s42514-022-00123-x,2022.0,6,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Exploring performance characteristics of the optane 3d xpoint storage technology,https://dl.acm.org/doi/abs/10.1145/3372783,2020.0,48,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Writes hurt: Lessons in cache design for optane nvram,https://dl.acm.org/doi/abs/10.1145/3542929.3563461,2022.0,8,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Basic performance measurements of the intel optane DC persistent memory module,https://arxiv.org/abs/1903.05714,2019.0,627,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Analyzing and improving the scalability of in-memory indices for managed search engines,https://dl.acm.org/doi/abs/10.1145/3591195.3595272,2023.0,5,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Flatstore: An efficient log-structured key-value storage engine for persistent memory,https://dl.acm.org/doi/abs/10.1145/3373376.3378515,2020.0,195,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"Object Storage, Persistent Memory, and Data Infrastructure for HPC Materials Informatics",https://arxiv.org/abs/2210.07929,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"What modern nvme storage can do, and how to exploit it: High-performance I/O for high-performance storage engines",https://dl.acm.org/doi/abs/10.14778/3598581.3598584,2023.0,45,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
"Optimizing data access with next-generation storage engine, persistent memory and smart NICs",https://ieee-hpec.org/Proceedings/Xplore/Papers%20for%20HPEC%20site%20only/KenCainHPEC2020.pdf,2020.0,2,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Hiengine: How to architect a cloud-native memory-optimized database engine,https://dl.acm.org/doi/abs/10.1145/3514221.3526043,2022.0,11,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Revisiting the design of LSM-tree based OLTP storage engine with persistent memory,https://dl.acm.org/doi/abs/10.14778/3467861.3467875,2021.0,33,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Single machine graph analytics on massive datasets using intel optane dc persistent memory,https://arxiv.org/abs/1904.07162,2019.0,104,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
On the performance intricacies of persistent memory aware storage engines,https://ieeexplore.ieee.org/abstract/document/10091894/,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Performance benefits of Intel® Optane™ DC persistent memory for the parallel processing of large neuroimaging data,https://ieeexplore.ieee.org/abstract/document/9139615/,2020.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"Rethinking logging, checkpoints, and recovery for high-performance storage engines",https://dl.acm.org/doi/abs/10.1145/3318464.3389716,2020.0,53,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Supplementing a Modern Storage Engine with Non-volatile Memory,https://wwwiti.cs.uni-magdeburg.de/iti_db/publikationen/ps/auto/thesisKarim23.pdf,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Designing a persistent-memory-native storage engine for SQL database systems,https://ieeexplore.ieee.org/abstract/document/9628842/,2021.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
An Efficient Bucket Logging for Persistent Memory,https://link.springer.com/chapter/10.1007/978-3-030-85896-4_13,2021.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Integrating a Smart Storage Engine into a Database System,https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/627505/1/Zorca_Mihai.pdf,2023.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
LeanStore: A High-Performance Storage Engine for NVMe SSDs,https://dl.acm.org/doi/abs/10.14778/3685800.3685915,2024.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
An architecture of MySQL storage engines to increase the resource utilization,https://ieeexplore.ieee.org/abstract/document/9900616/,2022.0,17,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Extending In-Memory OLTP with Persistent Memory.,https://www.adms-conf.org/2021-camera-ready/avni_adms21.pdf,2021.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Hyte: A Hotness-Aware Hybrid DRAM-PM Native Table Storage Engine,https://ieeexplore.ieee.org/abstract/document/10985788/,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
LATTE: A native table engine on NVMe storage,https://ieeexplore.ieee.org/abstract/document/9101472/,2020.0,10,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A Study of LS-DYNA® Implicit Running the Rolls-Royce® Large Representative Engine Model with Intel® Optane™ DC Persistent Memory Technology,https://lsdyna.ansys.com/wp-content/uploads/attachments/t8-1-f-computing-technology-188.pdf,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Reducing relational database performance bottlenecks using 3D XPoint storage technology,https://ieeexplore.ieee.org/abstract/document/8456140/,2018.0,12,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Constructing a scalable key-value store engine on multidisk system,https://link.springer.com/article/10.1007/s11227-024-06725-2,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
A gpu-accelerated compaction strategy for lsm-based key-value store system,https://www.msstconference.org/MSST-history/2024/Papers/msst24-3.3.pdf,2024.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
{XRP}:{In-Kernel} storage functions with {eBPF},https://www.usenix.org/conference/osdi22/presentation/zhong,2022.0,103,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
An empirical evaluation of nvm-aware file systems on intel optane dc persistent memory modules,https://www.mdpi.com/2079-9292/10/16/1977,2021.0,13,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Persistent memory I/O primitives,https://dl.acm.org/doi/abs/10.1145/3329785.3329930,2019.0,126,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Concurrency Control for High-Performance Storage Engines,https://search.proquest.com/openview/f7e7dda1e014f8fab9f00165611384bc/1?pq-origsite=gscholar&cbl=2026366&diss=y,2024.0,2,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
[C] Efficient Migrations Between Storage Tiers with PrismDB,,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Hockey: A hybrid pmem-ssd storage engine for analytical database,https://dl.acm.org/doi/abs/10.1145/3511808.3557165,2022.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
FlyDB: Query Optimization of Blockchain System Based on Hybrid Storage Architecture,https://ieeexplore.ieee.org/abstract/document/10212824/,2023.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Persistent memory research in the post-optane era,https://dl.acm.org/doi/abs/10.1145/3609308.3625268,2023.0,22,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Daos: A scale-out high performance storage stack for storage class memory,https://library.oapen.org/bitstream/handle/20.500.12657/39588/1/2020_Book_SupercomputingFrontiers.pdf#page=48,2020.0,75,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Chameleondb: a key-value store for optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3447786.3456237,2021.0,96,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Evaluating intel 3d-xpoint nvdimm persistent memory in the context of a key-value store,https://ieeexplore.ieee.org/abstract/document/9238605/,2020.0,6,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Assessing non-volatile memory in modern heterogeneous storage landscape using a write-optimized storage stack,https://gvdb23.informatik.uni-stuttgart.de/wp-content/uploads/2023/06/GvDB2023_Karim.pdf,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Performance Analytics of Graph Algorithms Using Intel Optane DC Persistent Memory,https://search.proquest.com/openview/59840d772290d600c1b8a7f566c93e15/1?pq-origsite=gscholar&cbl=18750&diss=y,2021.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
{Side-Channel} Attacks on Optane Persistent Memory,https://www.usenix.org/conference/usenixsecurity23/presentation/liu-sihang,2023.0,23,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Performance analysis of 3D XPoint SSDs in virtualized and non-virtualized environments,https://ieeexplore.ieee.org/abstract/document/8644859/,2018.0,19,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Lessons learned from the early performance evaluation of Intel optane DC persistent memory in DBMS,https://dl.acm.org/doi/abs/10.1145/3399666.3399898,2020.0,46,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Baidu Feed Stream Services Restructures Its In-Memory Database with Intel® Optane™ Technology,https://www.intel.com/content/dam/www/public/us/en/documents/case-studies/baidu-feed-case-study.pdf,2020.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A case study of migrating RocksDB on Intel optane persistent memory,https://ieeexplore.ieee.org/abstract/document/9605438/,2021.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Design and implementation of SCM and SSD based hybrid key-value store,https://dl.acm.org/doi/abs/10.1145/3349341.3349469,2019.0,3,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
BypassD: Enabling fast userspace access to shared SSDs,https://dl.acm.org/doi/abs/10.1145/3617232.3624854,2024.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
DAOS Beyond Persistent Memory: Architecture and Initial Performance Results,https://link.springer.com/chapter/10.1007/978-3-031-40843-4_26,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Efficient compactions between storage tiers with prismdb,https://dl.acm.org/doi/abs/10.1145/3582016.3582052,2023.0,7,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
The Embedded IoT Time Series Database for Hybrid Solid‐State Storage System,https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/9948533,2021.0,8,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Lb+ trees: Optimizing persistent index performance on 3dxpoint memory,https://dl.acm.org/doi/abs/10.14778/3384345.3384355,2020.0,144,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Rethinking key-value store for byte-addressable optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3489517.3530535,2022.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Falcon: Fast OLTP engine for persistent cache and non-volatile memory,https://dl.acm.org/doi/abs/10.1145/3600006.3613141,2023.0,11,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Platform storage performance with 3D XPoint technology,https://ieeexplore.ieee.org/abstract/document/8003284/,2017.0,302,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Managing Very Large Datasets on Directly Attached NVMe Arrays,https://link.springer.com/chapter/10.1007/978-3-031-74097-8_9,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
A LLM Checkpointing System of the Hybrid Memory Architecture,https://ieeexplore.ieee.org/abstract/document/10885366/,2024.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Characterizing the performance of intel optane persistent memory: A close look at its on-dimm buffering,https://dl.acm.org/doi/abs/10.1145/3492321.3519556,2022.0,65,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Building blocks for persistent memory: How to get the most out of your new memory?,https://link.springer.com/article/10.1007/s00778-020-00622-9,2020.0,39,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Improving database performance by leveraging network-assisted logging,https://www.sciencedirect.com/science/article/pii/S0167739X25000809,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Maintaining Inter-Layer Equilibrium in Hierarchical-Storage-based KV Store,https://dl.acm.org/doi/abs/10.1145/3722224,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Splitdb: closing the performance gap for lsm-tree-based key-value stores,https://ieeexplore.ieee.org/abstract/document/10295418/,2023.0,6,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Spitfire: A three-tier buffer manager for volatile and non-volatile memory,https://dl.acm.org/doi/abs/10.1145/3448016.3452819,2021.0,60,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
[C] Efficient state management with persistent memory,,2024.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Lock-free concurrent level hashing for persistent memory,https://www.usenix.org/conference/atc20/presentation/chen,2020.0,99,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Challenges and solutions for fast remote persistent memory access,https://dl.acm.org/doi/abs/10.1145/3419111.3421294,2020.0,60,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Evaluating persistent memory range indexes: Part two,https://dl.acm.org/doi/abs/10.14778/3551793.3551808,2022.0,24,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
PhatKV: Towards an Efficient Metadata Engine for KV-based File Systems on Modern SSD,https://www.msstconference.org/MSST-history/2024/Papers/msst24-9.3.pdf,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Disperse Access Considered Energy Inefficiency in Intel Optane DC Persistent Memory Servers,https://ieeexplore.ieee.org/abstract/document/9355739/,2020.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Moonkv: optimizing update-intensive workloads for nvm-based key-value stores,https://ieeexplore.ieee.org/abstract/document/10415821/,2023.0,1,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Characterizing and modeling non-volatile memory systems,https://ieeexplore.ieee.org/abstract/document/9251957/,2020.0,125,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"Michael Henneckel (), Jeff Olivier², Tom Nabarro³, Liang Zhen¹®.",https://books.google.com/books?hl=en&lr=&id=XPPSEAAAQBAJ&oi=fnd&pg=PA353&dq=%27optane%27+%2B+%27storage+engine%27&ots=TnJ9voFkpM&sig=kMcjD7nUxoQmvoEVVjv_uRjV7aE,2023.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A New IoT Storage System Based on Raw NVM,https://ieeexplore.ieee.org/abstract/document/10020847/,2022.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Disaggregated database systems,https://dl.acm.org/doi/abs/10.1145/3555041.3589403,2023.0,20,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Eukv: Enabling efficient updates for hybrid pm-dram key-value store,https://ieeexplore.ieee.org/abstract/document/10080965/,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A large scale graph processing using Low Latency Optane SSD,https://www.researchgate.net/profile/Muhammad-Umair-18/publication/334049910_A_large_scale_graph_processing_using_Low_Latency_Optane_SSD/links/5f3a771f92851cd302fe1e55/A-large-scale-graph-processing-using-Low-Latency-Optane-SSD.pdf,2019.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Disco: A Compact Index for LSM-trees,https://dl.acm.org/doi/abs/10.1145/3709683,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Understanding the idiosyncrasies of real persistent memory,https://dl.acm.org/doi/abs/10.14778/3436905.3436921,2020.0,86,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
How can we leverage persistent memory in cloud-native database systems?,https://par.nsf.gov/servlets/purl/10332575,2020.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Understanding daos storage performance scalability,https://dl.acm.org/doi/abs/10.1145/3581576.3581577,2023.0,9,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
PerMA-bench: benchmarking persistent memory access,https://dl.acm.org/doi/abs/10.14778/3551793.3551807,2022.0,26,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A NUMA-aware Graph Database for Hybrid Memory System,https://ieeexplore.ieee.org/abstract/document/10491661/,2023.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Write Behind Logging (WBL): Optimizing LSM-Tree based Key-Value Store with Persistent Memory,https://s-space.snu.ac.kr/handle/10371/187790,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Octopus+: An RDMA-Enabled Distributed Persistent Memory File System,https://dl.acm.org/doi/abs/10.1145/3448418,2021.0,283,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Exploiting Directly-Attached NVMe Arrays in DBMS.,https://www.vldb.org/cidrdb/papers/2020/p16-haas-cidr20.pdf,2020.0,73,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Power-optimized deployment of key-value stores using storage class memory,https://dl.acm.org/doi/abs/10.1145/3511905,2022.0,12,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
The evolution of leanstore,https://dl.gi.de/items/317cedaa-cd28-4efb-bf7a-b893425b5e3e,2023.0,17,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
An empirical guide to the behavior and use of scalable persistent memory,https://www.usenix.org/conference/fast20/presentation/yang,2020.0,569,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
On Usage of Non-Volatile Memory as Primary Storage for Database Management Systems,https://arxiv.org/abs/2502.09431,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Scheduling hpc workflows with intel optane persistent memory,https://ieeexplore.ieee.org/abstract/document/9460699/,2021.0,7,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
NF-Log: Revisiting Log Writes in Relational Database for Efficient Persistent Memory Utilization,https://dl.acm.org/doi/abs/10.1145/3555776.3577733,2023.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Improving performance of flash based {Key-Value} stores using storage class memory as a volatile memory extension,https://www.usenix.org/conference/atc21/presentation/kassa,2021.0,50,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
SPIRIT: Scalable and Persistent In-Memory Indices for Real-Time Search,https://dl.acm.org/doi/abs/10.1145/3703351,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A Design Proposal for a Unified B-epsilon-tree: Embracing NVM in Memory Hierarchies,https://www.researchgate.net/profile/Sajad-Karim-2/publication/385891179_A_Design_Proposal_for_a_Unified_B-epsilon-tree_Embracing_NVM_in_Memory_Hierarchies/links/6739ceec4a70511f072263c5/A-Design-Proposal-for-a-Unified-B-epsilon-tree-Embracing-NVM-in-Memory-Hierarchies.pdf,2024.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Limon: A Scalable and Stable Key-Value Engine for Fast NVMe Devices,https://ieeexplore.ieee.org/abstract/document/10145832/,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
An NVM SSD-based high performance query processing framework for search engines,https://ieeexplore.ieee.org/abstract/document/9738487/,2022.0,4,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Hybrid in-memory storage for cloud infrastructure,https://koreascience.kr/article/JAKO202132060863700.page,2021.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
[CITATION] Why FPGA actually stands for 'financial program greatly accelerated',,2019.0,3,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Non-volatile memory database management systems,https://books.google.com/books?hl=en&lr=&id=386HDwAAQBAJ&oi=fnd&pg=PP2&dq=%27optane%27+%2B+%27storage+engine%27&ots=jnaM-js7te&sig=mZWgQ0RsYcBbuITxhDEBvr83omo,2019.0,20,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
